#	C	H	O	N	S
CP012598_1440	666	1379	355	195	6
CP012598_1441	1462	2966	741	384	17
CP012598_1442	1651	3331	821	461	15
CP012598_1443	1461	2935	722	423	17
CP012598_1444	1416	2809	687	405	11
CP012598_1445	1181	2266	511	302	15
CP012598_1446	1171	2309	603	321	5
CP012598_1447	2562	4992	1268	704	33
CP012598_1448	6256	12086	3111	1742	52
CP012598_1449	2324	4483	1062	577	20
CP012598_1450	2591	5192	1283	750	30
CP012598_1451	1042	2174	535	296	10
CP012598_1452	2376	4572	1198	662	11
CP012598_1453	394	751	198	115	1
CP012598_1454	1809	3610	846	446	15
CP012598_1455	1370	2750	690	372	13
CP012598_1456	1360	2697	687	391	13
CP012598_1457	1736	3510	922	524	14
CP012598_1458	2007	4113	1053	583	11
CP012598_1459	1052	2057	519	297	7
CP012598_1460	1388	2744	684	378	9
CP012598_1461	1495	3071	771	431	14
CP012598_1462	2741	5541	1278	703	27
CP012598_1463	956	1900	461	268	4
CP012598_1464	1758	3523	899	473	14
CP012598_1465	2210	4165	1057	599	10
CP012598_1466	1786	3531	900	503	25
CP012598_1467	2965	5768	1455	830	30
CP012598_1468	1324	2437	565	331	12
CP012598_1469	965	1920	481	270	7
CP012598_1470	672	1315	335	185	4
CP012598_1471	1370	2745	688	391	12
CP012598_1472	2700	5132	1211	680	24
CP012598_1473	2000	3828	862	480	17
CP012598_1474	2036	4062	1030	572	18
CP012598_1475	2851	5503	1431	771	13
CP012598_1476	1257	2473	597	341	3
CP012598_1477	1484	2945	744	419	9
CP012598_1478	2888	5700	1352	724	20
CP012598_1479	1733	3437	859	487	16
CP012598_1480	2732	5159	1301	733	25
CP012598_1481	1208	2364	588	346	4
CP012598_1482	2638	5169	1196	639	25
CP012598_1483	941	1791	394	235	16
CP012598_1484	583	1094	281	158	4
CP012598_1485	1122	2287	567	313	7
CP012598_1486	1299	2676	670	362	8
CP012598_1487	451	920	225	122	3
CP012598_1488	1879	3709	909	511	15
CP012598_1489	2799	5557	1367	753	21
CP012598_1490	3107	6261	1566	867	27
CP012598_1491	563	1109	283	149	4
CP012598_1492	2265	4424	1117	640	15
CP012598_1493	971	1917	456	275	4
CP012598_1494	2147	4307	1113	595	30
CP012598_1495	2704	5373	1282	751	15
CP012598_1496	1558	3179	786	423	11
CP012598_1497	1252	2554	611	314	15
CP012598_1498	1422	2813	656	369	13
CP012598_1499	1336	2624	648	382	14
CP012598_1500	2815	5633	1416	777	16
CP012598_1501	336	650	167	88	1
CP012598_1502	264	495	104	61	5
CP012598_1503	1320	2643	668	361	10
CP012598_1504	2211	4496	1041	564	22
CP012598_1505	1430	2878	698	382	17
CP012598_1506	3417	6814	1719	948	12
CP012598_1507	1099	2267	563	345	6
CP012598_1508	793	1579	405	213	5
CP012598_1509	2401	4654	1164	656	18
CP012598_1510	1114	2158	519	332	13
CP012598_1511	1174	2352	593	324	8
CP012598_1512	707	1347	324	183	4
CP012598_1513	337	669	171	89	1
CP012598_1514	1866	3478	787	420	8
CP012598_1515	472	957	233	135	5
CP012598_1516	608	1234	297	176	4
CP012598_1517	935	1839	432	267	6
CP012598_1518	703	1366	344	186	8
CP012598_1519	608	1229	297	173	4
CP012598_1520	1583	3092	700	374	16
CP012598_1521	1034	2049	461	259	12
CP012598_1522	354	672	158	86	6
CP012598_1523	1401	2787	729	393	7
CP012598_1524	271	531	135	67	5
CP012598_1525	463	955	225	143	3
CP012598_1526	1815	3635	880	521	13
CP012598_1527	185	374	92	54	2
CP012598_1528	388	777	186	113	3
CP012598_1529	1059	2093	527	295	12
CP012598_1530	1183	2323	566	327	12
CP012598_1531	3558	6751	1738	951	18
CP012598_1532	476	963	246	123	3
CP012598_1533	1860	3765	944	535	14
CP012598_1534	997	2041	503	261	8
CP012598_1535	2843	5759	1449	813	30
CP012598_1536	2485	4878	1234	690	18
CP012598_1537	1399	2856	719	402	14
CP012598_1538	2229	4654	1173	646	23
CP012598_1539	1683	3260	777	472	17
CP012598_1540	2157	4332	1085	632	12
CP012598_1541	1523	3013	777	417	9
CP012598_1542	1219	2511	599	365	10
CP012598_1543	1292	2612	587	312	16
CP012598_1544	1640	3313	819	463	12
CP012598_1545	992	2016	493	266	7
CP012598_1546	828	1707	414	241	7
CP012598_1547	784	1514	377	212	5
CP012598_1548	2916	5806	1458	812	25
CP012598_1549	909	1816	461	256	6
CP012598_1550	1236	2440	607	346	13
CP012598_1551	1679	3246	794	456	11
CP012598_1552	1163	2372	594	334	17
CP012598_1553	2853	5657	1432	781	26
CP012598_1554	3164	6145	1522	843	19
CP012598_1555	628	1257	304	183	5
CP012598_1556	3378	6869	1643	903	27
CP012598_1557	1028	2093	552	295	10
CP012598_1558	630	1275	317	163	7
CP012598_1559	1644	3402	831	470	23
CP012598_1560	1473	2884	706	422	9
CP012598_1561	805	1644	415	208	5
CP012598_1562	3175	6517	1687	881	24
CP012598_1563	1496	3036	757	446	10
CP012598_1564	1445	2903	710	373	16
CP012598_1565	956	1908	465	266	14
CP012598_1566	567	1157	284	165	6
CP012598_1567	687	1378	346	186	8
CP012598_1568	1313	2594	644	368	6
CP012598_1569	861	1711	429	235	6
CP012598_1570	821	1639	423	227	10
CP012598_1571	862	1639	432	219	8
CP012598_1572	2006	3951	907	493	16
CP012598_1573	577	1128	266	154	3
CP012598_1574	2457	4691	1162	661	16
CP012598_1575	989	1864	417	236	8
CP012598_1576	3034	6076	1486	864	18
CP012598_1577	1042	2159	533	295	14
CP012598_1578	1263	2417	598	347	13
CP012598_1579	1236	2520	601	352	7
CP012598_1580	1154	2260	526	286	9
CP012598_1581	1560	3145	792	419	10
CP012598_1582	1280	2614	654	350	6
CP012598_1583	966	1877	455	281	8
CP012598_1584	1198	2410	612	354	6
CP012598_1585	2016	4006	995	554	18
CP012598_1586	2227	4641	1288	649	4
CP012598_1587	2148	4484	1212	588	8
CP012598_1588	644	1310	339	178	4
CP012598_1589	601	1229	310	167	4
CP012598_1590	2538	4773	1255	671	17
CP012598_1591	469	982	256	138	8
CP012598_1592	1605	3311	843	455	10
CP012598_1593	1121	2248	595	324	7
CP012598_1594	2192	4450	1097	622	12
CP012598_1595	746	1498	377	228	8
CP012598_1596	1821	3766	1015	518	8
CP012598_1597	776	1566	373	208	3
CP012598_1598	1690	3359	833	475	6
CP012598_1599	639	1331	346	179	6
CP012598_1600	572	1205	290	163	5
CP012598_1601	1257	2481	563	297	12
CP012598_1602	450	918	203	100	7
CP012598_1603	1359	2680	599	322	17
CP012598_1604	1027	2097	512	287	11
CP012598_1605	1382	2669	674	393	6
CP012598_1606	2925	5739	1410	839	15
CP012598_1607	783	1538	376	230	7
CP012598_1608	2410	4701	1161	701	15
CP012598_1609	1168	2250	568	328	7
CP012598_1610	1933	3643	1027	513	8
CP012598_1611	352	678	174	90	1
CP012598_1612	2102	4178	1040	602	22
CP012598_1613	696	1363	344	173	4
CP012598_1614	1375	2594	666	358	6
CP012598_1615	470	957	232	147	2
CP012598_1616	798	1598	444	218	2
CP012598_1617	1120	2266	553	354	12
CP012598_1618	2422	4691	1194	671	12
CP012598_1619	1794	3533	782	435	13
CP012598_1620	2770	5652	1444	792	17
CP012598_1621	575	1139	288	155	9
CP012598_1622	762	1501	379	215	7
CP012598_1623	592	1206	309	162	9
CP012598_1624	1536	3045	748	429	7
CP012598_1625	1601	3332	829	456	24
CP012598_1626	1208	2460	555	316	15
CP012598_1627	872	1769	440	253	10
CP012598_1628	2418	4882	1241	674	27
CP012598_1629	1350	2690	658	374	10
CP012598_1630	1211	2351	514	311	12
CP012598_1631	475	922	222	120	4
CP012598_1632	1222	2433	547	307	16
CP012598_1633	1156	2304	570	308	13
CP012598_1634	1288	2573	641	365	17
CP012598_1635	1252	2530	629	360	12
CP012598_1636	1697	3433	836	463	13
CP012598_1637	1269	2522	632	350	5
CP012598_1638	915	1852	455	264	11
CP012598_1639	964	1934	471	280	12
CP012598_1640	1798	3667	908	515	18
CP012598_1641	1033	2048	507	286	7
CP012598_1642	1613	3149	740	451	14
CP012598_1643	2236	4401	1097	617	26
CP012598_1644	1293	2527	598	311	15
CP012598_1645	418	893	222	119	4
CP012598_1646	1220	2538	661	344	8
CP012598_1647	2636	5292	1386	730	29
CP012598_1648	1073	2205	546	305	4
CP012598_1649	825	1690	439	242	7
CP012598_1650	2855	5907	1482	791	15
CP012598_1651	562	1110	278	164	4
CP012598_1652	394	843	214	111	4
CP012598_1653	688	1446	375	190	9
CP012598_1654	1007	2081	506	303	6
CP012598_1655	796	1666	387	240	4
CP012598_1656	398	851	218	115	1
CP012598_1657	1602	3245	826	469	10
CP012598_1658	2164	4449	1126	587	21
CP012598_1659	1756	3556	887	486	15
CP012598_1660	2129	4406	1070	620	23
CP012598_1661	836	1748	439	230	12
CP012598_1662	549	1135	282	145	6
CP012598_1663	730	1464	366	194	8
CP012598_1664	1941	3909	987	545	18
CP012598_1665	1456	2933	725	409	12
CP012598_1666	814	1530	397	210	7
CP012598_1667	1925	3802	950	540	13
CP012598_1668	1335	2559	573	345	14
CP012598_1669	909	1822	471	278	18
CP012598_1670	3855	7548	1961	1052	25
CP012598_1671	2442	4704	1190	678	14
CP012598_1672	2318	4485	1053	553	21
CP012598_1673	1534	3027	737	415	4
CP012598_1674	1452	3002	736	416	17
CP012598_1675	2005	4105	1073	561	12
CP012598_1676	1760	3520	892	486	11
CP012598_1677	1779	3507	884	493	19
CP012598_1678	971	1907	473	265	11
CP012598_1679	1159	2364	592	328	4
CP012598_1680	1255	2510	636	352	9
CP012598_1681	995	1987	514	277	8
CP012598_1682	1610	3291	823	429	7
CP012598_1683	1954	3868	974	520	11
CP012598_1684	2306	4543	1166	609	9
CP012598_1685	2602	4920	1153	666	20
CP012598_1686	2360	4674	1183	630	16
CP012598_1687	2026	3907	950	531	8
CP012598_1688	1704	3391	810	445	13
CP012598_1689	2096	4053	942	499	21
CP012598_1690	1805	3488	863	462	16
CP012598_1691	1661	3232	794	430	15
CP012598_1692	1508	2969	721	395	15
CP012598_1693	2168	4235	1082	563	15
CP012598_1694	1848	3526	887	502	14
CP012598_1695	1319	2530	626	340	14
CP012598_1696	938	1798	452	242	2
CP012598_1697	1459	2875	722	379	12
CP012598_1698	1457	2891	730	397	7
CP012598_1699	1824	3519	914	495	6
CP012598_1700	1466	2976	728	394	17
CP012598_1701	2242	4519	1133	661	16
CP012598_1702	2031	4054	974	566	18
CP012598_1703	2112	4223	1040	603	18
CP012598_1704	2541	5028	1127	620	11
CP012598_1705	2396	4689	1109	637	23
CP012598_1706	2210	4390	1115	616	18
CP012598_1707	2360	4657	1179	657	20
CP012598_1708	2006	4039	975	571	17
CP012598_1709	1596	3129	780	455	14
CP012598_1710	1880	3659	933	503	12
CP012598_1711	921	1804	424	248	5
CP012598_1712	1283	2477	598	359	5
CP012598_1713	2160	4163	931	493	15
CP012598_1714	2024	3999	974	579	16
CP012598_1715	786	1582	377	224	7
CP012598_1716	1498	2854	695	422	11
CP012598_1717	3509	7141	1786	965	20
CP012598_1718	721	1457	357	215	9
CP012598_1719	1838	3701	941	505	18
CP012598_1720	3020	6055	1546	881	17
CP012598_1721	944	1880	468	270	6
CP012598_1722	1083	2169	532	303	11
CP012598_1723	5034	9974	2408	1354	43
CP012598_1724	1448	2826	678	394	9
CP012598_1725	2176	4358	1102	616	16
CP012598_1726	1920	3938	1018	574	4
CP012598_1727	5034	10261	2495	1337	34
CP012598_1728	4980	10141	2453	1349	40
CP012598_1729	2341	4675	1064	587	36
CP012598_1730	2314	4589	1141	675	11
CP012598_1731	1230	2467	601	339	9
CP012598_1732	2066	3971	996	581	13
CP012598_1733	2279	4441	1123	627	23
CP012598_1734	1712	3316	839	462	9
CP012598_1735	714	1375	358	187	7
CP012598_1736	1412	2862	729	396	11
CP012598_1737	1675	3345	865	471	14
CP012598_1738	2239	4206	979	506	27
CP012598_1739	1517	3049	769	435	9
CP012598_1740	1252	2488	621	360	8
CP012598_1741	1255	2545	642	363	10
CP012598_1742	1200	2472	626	340	15
CP012598_1743	545	1024	255	136	4
CP012598_1744	819	1647	451	219	7
CP012598_1745	1774	3572	895	480	19
CP012598_1746	3423	6621	1685	911	29
CP012598_1747	1221	2454	594	338	10
CP012598_1748	2763	5593	1348	753	27
CP012598_1749	1251	2469	591	365	5
CP012598_1750	1196	2412	548	298	6
CP012598_1751	1932	3884	875	488	16
CP012598_1752	1478	2962	747	388	3
CP012598_1753	3698	7386	1897	1002	28
CP012598_1754	2900	5643	1421	823	20
CP012598_1755	1526	3092	753	424	16
CP012598_1756	1181	2384	613	330	11
CP012598_1757	2284	4568	1192	662	10
CP012598_1758	1536	3087	752	443	12
CP012598_1759	1944	3823	968	563	16
CP012598_1760	1061	2100	520	296	11
CP012598_1761	1168	2250	572	312	8
CP012598_1762	1745	3345	855	487	9
CP012598_1763	2216	4449	1033	573	25
CP012598_1764	1506	3026	726	422	12
CP012598_1765	1402	2768	712	392	12
CP012598_1766	1255	2448	576	332	8
CP012598_1767	1963	3962	1007	552	21
CP012598_1768	1980	3943	1007	539	34
CP012598_1769	1673	3297	775	393	10
CP012598_1770	2496	5069	1253	691	23
CP012598_1771	1579	3193	823	435	9
CP012598_1772	1614	3291	824	473	17
CP012598_1773	1089	2216	552	306	10
CP012598_1774	1427	2712	710	386	14
CP012598_1775	621	1269	329	183	5
CP012598_1776	2179	4388	1095	610	28
CP012598_1777	1507	2981	726	385	12
CP012598_1778	2281	4384	1023	540	21
CP012598_1779	3253	6334	1686	920	10
CP012598_1780	2529	4807	1134	607	19
CP012598_1781	1423	2862	697	404	8
CP012598_1782	1386	2719	697	383	11
CP012598_1783	2594	5337	1285	669	29
CP012598_1784	1498	3004	755	416	12
CP012598_1785	1722	3565	932	493	8
CP012598_1786	1978	3881	890	491	28
CP012598_1787	948	1892	482	252	8
CP012598_1788	921	1856	473	280	8
CP012598_1789	2668	5202	1258	690	18
CP012598_1790	3156	5984	1483	842	17
CP012598_1791	1893	3641	858	463	7
CP012598_1792	1781	3414	797	454	10
CP012598_1793	2587	5338	1279	768	15
CP012598_1794	2033	3924	888	492	28
CP012598_1795	1140	2269	572	327	6
CP012598_1796	470	945	227	135	3
CP012598_1797	1673	3306	859	464	7
CP012598_1798	2914	5855	1477	793	17
CP012598_1799	1298	2641	694	355	9
CP012598_1800	208	430	133	54	1
CP012598_1801	300	623	144	87	5
CP012598_1802	1049	2153	535	299	3
CP012598_1803	1686	3418	840	500	17
CP012598_1804	935	1835	449	255	4
CP012598_1805	3273	6352	1464	846	30
CP012598_1806	348	683	159	101	4
CP012598_1807	1285	2467	549	337	16
CP012598_1808	1079	2186	484	264	10
CP012598_1809	992	1994	483	304	4
CP012598_1810	1023	1979	485	301	18
CP012598_1811	708	1406	367	204	12
CP012598_1812	1460	2897	668	407	20
CP012598_1813	1075	2216	551	322	20
CP012598_1814	4159	8058	2024	1156	35
CP012598_1815	401	827	226	111	4
CP012598_1816	773	1525	393	229	19
CP012598_1817	816	1607	406	215	8
CP012598_1818	2822	5552	1316	744	17
CP012598_1819	1077	2076	515	294	9
CP012598_1820	1719	3473	838	531	19
CP012598_1821	1685	3380	855	470	16
CP012598_1822	4430	8860	2242	1218	23
CP012598_1823	1066	2183	532	277	6
CP012598_1824	4717	9436	2342	1306	44
CP012598_1825	4246	8644	2211	1212	25
CP012598_1826	1981	3897	996	527	17
CP012598_1827	2307	4397	1030	551	19
CP012598_1828	1202	2367	590	327	11
CP012598_1829	3826	7496	1906	1038	26
CP012598_1830	1958	3771	965	507	14
CP012598_1831	402	814	208	114	9
CP012598_1832	2007	3933	894	481	24
CP012598_1833	1463	2928	718	382	12
CP012598_1834	1816	3503	893	479	15
CP012598_1835	2358	4441	1040	569	28
CP012598_1836	2565	5240	1329	770	22
CP012598_1837	2028	4041	1013	577	15
CP012598_1838	1959	3917	963	543	24
CP012598_1839	1690	3346	865	452	14
CP012598_1840	1277	2566	651	348	10
CP012598_1841	2152	4215	981	537	12
CP012598_1842	1964	3827	972	535	26
CP012598_1843	1296	2623	641	363	10
CP012598_1844	722	1415	356	197	8
CP012598_1845	976	1955	482	279	8
CP012598_1846	1840	3638	915	506	15
CP012598_1847	1640	3264	797	442	14
CP012598_1848	3291	6469	1604	923	20
CP012598_1849	1482	2910	709	432	9
CP012598_1850	2934	5520	1261	712	21
CP012598_1851	565	1136	240	146	7
CP012598_1852	617	1231	272	145	10
CP012598_1853	426	862	207	122	8
CP012598_1854	2245	4450	1086	642	18
CP012598_1855	1576	3145	786	437	11
CP012598_1856	1387	2735	703	393	20
CP012598_1857	1225	2405	598	361	12
CP012598_1858	2758	5449	1338	791	13
CP012598_1859	2163	4246	1057	630	15
CP012598_1860	502	991	259	139	1
CP012598_1861	783	1507	375	219	6
CP012598_1862	1460	2913	732	413	12
CP012598_1863	1649	3349	831	453	13
CP012598_1864	2445	4791	1110	581	19
CP012598_1865	2693	5115	1161	629	30
CP012598_1866	3112	6052	1393	760	33
CP012598_1867	493	1013	229	131	5
CP012598_1868	921	1836	426	228	7
CP012598_1869	916	1786	444	242	14
CP012598_1870	1717	3247	747	405	19
CP012598_1871	4378	8661	2244	1275	40
CP012598_1872	2199	4327	1081	607	21
CP012598_1873	819	1605	416	229	8
CP012598_1874	3102	5972	1484	842	27
CP012598_1875	1109	2178	543	306	17
CP012598_1876	761	1466	339	204	7
CP012598_1877	1528	3049	764	419	16
CP012598_1878	2044	4007	992	553	17
CP012598_1879	1010	1993	497	275	10
CP012598_1880	2984	6037	1400	759	44
CP012598_1881	1098	2223	556	303	8
CP012598_1882	1913	3842	982	524	17
CP012598_1883	3390	6952	1770	948	25
CP012598_1884	1521	3078	769	424	20
CP012598_1885	1352	2680	675	380	9
CP012598_1886	2284	4543	1056	553	19
CP012598_1887	428	881	221	111	6
CP012598_1888	728	1448	361	184	6
CP012598_1889	1623	3303	826	467	23
CP012598_1890	910	1791	472	259	9
CP012598_1891	894	1762	440	250	4
CP012598_1892	1083	2106	524	298	3
CP012598_1893	1120	2137	524	309	3
CP012598_1894	1470	2949	706	429	9
CP012598_1895	1266	2565	627	367	9
CP012598_1896	1241	2398	552	304	8
CP012598_1897	1147	2271	530	279	8
CP012598_1898	1271	2537	647	335	6
CP012598_1899	1259	2510	650	330	6
CP012598_1900	923	1877	453	259	7
CP012598_1901	2405	4594	1079	580	29
CP012598_1902	1385	2751	692	381	13
CP012598_1903	2432	4698	1071	588	32
CP012598_1904	2342	4556	1167	638	20
CP012598_1905	2494	4949	1255	711	20
CP012598_1906	858	1621	381	199	4
CP012598_1907	1042	2149	541	285	6
CP012598_1908	2027	4062	1027	566	8
CP012598_1909	1454	2977	734	409	23
CP012598_1910	1355	2639	653	393	8
CP012598_1911	1615	3205	835	433	9
CP012598_1912	1841	3699	918	517	10
CP012598_1913	1652	3339	817	471	5
CP012598_1914	409	816	210	124	2
CP012598_1915	1844	3736	990	510	23
CP012598_1916	965	1772	454	254	7
CP012598_1917	1344	2659	656	391	12
CP012598_1918	1707	3472	882	502	14
CP012598_1919	1571	3034	777	418	13
CP012598_1920	760	1541	393	199	13
CP012598_1921	3423	6996	1715	978	25
CP012598_1922	2047	4173	1044	595	16
CP012598_1923	2144	4058	1087	564	5
CP012598_1924	1270	2423	620	337	11
CP012598_1925	1566	2946	796	416	9
CP012598_1926	2122	4173	1024	597	17
CP012598_1927	3323	6745	1669	961	17
CP012598_1928	2102	4182	1027	590	14
CP012598_1929	2368	4594	1071	584	30
CP012598_1930	224	421	84	59	1
CP012598_1931	2078	4074	999	572	18
CP012598_1932	1552	3077	767	421	14
CP012598_1933	2007	4028	914	500	18
CP012598_1934	2660	5276	1326	746	23
CP012598_1935	1664	3269	819	469	11
CP012598_1936	2056	4107	942	525	18
CP012598_1937	2018	3991	934	481	20
CP012598_1938	2366	4619	1185	673	20
CP012598_1939	1473	2950	702	420	15
CP012598_1940	275	530	116	58	3
CP012598_1941	2156	4133	969	501	28
CP012598_1942	1307	2608	657	356	16
CP012598_1943	1506	3064	752	436	6
CP012598_1944	3255	6583	1643	923	18
CP012598_1945	1593	3153	814	459	14
CP012598_1946	1380	2594	575	328	14
CP012598_1947	1531	3152	795	416	7
CP012598_1948	401	823	214	107	2
CP012598_1949	2794	5692	1448	756	21
CP012598_1950	821	1678	423	204	3
CP012598_1951	383	784	193	114	8
CP012598_1952	1382	2784	706	364	11
CP012598_1953	2056	4143	1043	599	8
CP012598_1954	1200	2305	590	335	12
CP012598_1955	1419	2894	745	410	14
CP012598_1956	1836	3648	885	534	7
CP012598_1957	1516	2954	682	374	13
CP012598_1958	1415	2773	645	343	8
CP012598_1959	1693	3300	839	456	5
CP012598_1960	1209	2510	648	344	11
CP012598_1961	1462	2873	739	413	11
CP012598_1962	906	1790	476	246	8
CP012598_1963	719	1410	356	202	7
CP012598_1964	1554	2882	732	436	11
CP012598_1965	1799	3499	862	511	9
CP012598_1966	764	1579	395	229	5
CP012598_1967	1002	2022	530	270	9
CP012598_1968	1397	2894	734	404	13
CP012598_1969	2170	4343	1130	595	23
CP012598_1970	2214	4493	1123	605	12
CP012598_1971	1972	3973	919	473	36
CP012598_1972	1785	3685	934	505	26
CP012598_1973	1332	2656	678	370	10
CP012598_1974	431	899	225	123	6
CP012598_1975	428	907	224	123	6
CP012598_1976	1603	3264	803	464	13
CP012598_1977	1337	2684	661	388	8
CP012598_1978	1103	2196	571	294	12
CP012598_1979	785	1542	399	222	3
CP012598_1980	523	1077	263	137	5
CP012598_1981	3660	7411	1842	993	36
CP012598_1982	1592	3157	793	439	8
CP012598_1983	3269	6390	1635	900	19
CP012598_1984	962	1915	490	265	7
CP012598_1985	3099	6235	1587	925	43
CP012598_1986	2824	5631	1401	805	18
CP012598_1987	5078	10098	2521	1344	41
CP012598_1988	609	1185	292	165	5
CP012598_1989	1840	3641	912	529	17
CP012598_1990	3299	6521	1594	969	27
CP012598_1991	1195	2371	596	321	12
CP012598_1992	1375	2808	710	382	15
CP012598_1993	909	1831	474	253	9
CP012598_1994	785	1521	393	209	7
CP012598_1995	1728	3556	907	496	14
CP012598_1996	1924	4016	949	504	21
CP012598_1997	2026	4041	971	577	13
CP012598_1998	583	1206	298	166	6
CP012598_1999	1236	2432	596	336	8
CP012598_2000	2117	4243	969	509	15
CP012598_2001	1007	2067	509	263	8
CP012598_2002	1632	3290	846	440	15
CP012598_2003	1047	2064	520	296	5
CP012598_2004	3627	7094	1716	1008	17
CP012598_2005	2586	5134	1256	740	21
CP012598_2006	3864	7480	1774	1004	34
CP012598_2007	564	1071	273	139	3
CP012598_2008	489	989	229	155	4
CP012598_2009	2626	5161	1292	711	23
CP012598_2010	2255	4685	1196	657	18
CP012598_2011	2209	4476	1111	680	11
CP012598_2012	8091	16372	4824	2202	14
CP012598_2013	3581	6962	1884	974	15
CP012598_2014	2435	4885	1221	685	15
CP012598_2015	1855	3719	975	505	8
CP012598_2016	2074	4128	1047	592	14
CP012598_2017	1773	3671	918	517	12
CP012598_2018	1566	3182	836	450	8
CP012598_2019	1907	3860	962	542	22
CP012598_2020	689	1360	351	192	4
CP012598_2021	1381	2763	682	407	25
CP012598_2022	1333	2642	597	342	15
CP012598_2023	967	1950	506	280	21
CP012598_2024	3840	7550	1820	1114	19
CP012598_2025	1386	2679	686	379	8
CP012598_2026	1139	2219	579	301	7
CP012598_2027	1282	2531	653	329	7
CP012598_2028	2043	4061	1052	575	16
CP012598_2029	527	1061	289	147	9
CP012598_2030	2859	5906	1515	832	17
CP012598_2031	886	1730	441	250	4
CP012598_2032	508	1007	266	135	6
CP012598_2033	599	1213	326	163	6
CP012598_2034	1982	3973	1005	563	18
CP012598_2035	745	1551	403	229	5
CP012598_2036	1164	2363	596	335	11
CP012598_2037	1295	2588	654	370	8
CP012598_2038	1738	3385	871	493	27
CP012598_2039	1367	2676	660	374	18
CP012598_2040	1643	3345	803	475	23
CP012598_2041	1661	3293	725	449	16
CP012598_2042	2193	4334	1040	630	15
CP012598_2043	1961	3777	852	485	15
CP012598_2044	2027	4017	1022	549	16
CP012598_2045	1978	3814	974	540	12
CP012598_2046	2614	5117	1294	695	15
CP012598_2047	2146	4237	1020	529	27
CP012598_2048	3658	7084	1775	958	37
CP012598_2049	2442	4770	1112	624	25
CP012598_2050	555	1131	277	147	4
CP012598_2051	2177	4422	1094	626	15
CP012598_2052	2266	4580	1143	648	22
CP012598_2053	6237	12362	3185	1774	49
CP012598_2054	2627	5112	1296	682	9
CP012598_2055	894	1797	434	269	10
CP012598_2056	2179	4449	1025	563	14
CP012598_2057	1343	2813	716	381	14
CP012598_2058	1360	2808	683	398	10
CP012598_2059	1473	2963	746	393	15
CP012598_2060	2034	3933	908	483	19
CP012598_2061	1563	3146	756	422	9
CP012598_2062	419	830	220	108	12
CP012598_2063	633	1260	301	182	3
CP012598_2064	1137	2351	591	343	13
CP012598_2065	1235	2438	589	348	7
CP012598_2066	1507	3037	742	419	12
CP012598_2067	1122	2258	564	330	5
CP012598_2068	1626	3173	785	423	12
CP012598_2069	2942	5934	1496	806	24
CP012598_2070	2521	4934	1236	660	12
CP012598_2071	889	1732	463	228	7
CP012598_2072	299	564	135	72	5
CP012598_2073	936	1839	490	253	4
CP012598_2074	1338	2604	665	362	14
CP012598_2075	3389	6959	1978	979	14
CP012598_2076	933	1901	479	269	11
CP012598_2077	1081	2022	516	318	11
CP012598_2078	1097	2162	586	308	14
CP012598_2079	575	1113	266	161	3
CP012598_2080	4827	9910	2581	1476	25
CP012598_2081	510	993	266	139	6
CP012598_2082	1129	2306	621	302	3
CP012598_2083	679	1310	344	168	6
CP012598_2084	1893	3765	896	555	17
CP012598_2085	962	1997	448	307	4
CP012598_2086	585	1189	315	161	4
CP012598_2087	560	1158	307	168	5
CP012598_2088	1700	3372	851	462	10
CP012598_2089	529	1062	281	140	3
CP012598_2090	2239	4619	1221	633	32
CP012598_2091	2620	5114	1311	750	17
CP012598_2092	317	672	162	100	3
CP012598_2093	3256	6330	1596	876	24
CP012598_2094	883	1780	460	256	3
CP012598_2095	660	1298	334	180	1
CP012598_2096	766	1581	390	235	6
CP012598_2097	727	1456	364	202	4
CP012598_2098	536	1089	258	141	5
CP012598_2099	1118	2171	604	305	10
CP012598_2100	963	1920	463	264	5
CP012598_2101	1176	2258	566	318	5
CP012598_2102	268	519	108	79	2
CP012598_2103	1009	2036	487	322	10
CP012598_2104	385	774	198	110	2
CP012598_2105	1154	2281	561	345	9
CP012598_2106	1458	2900	739	410	6
CP012598_2107	510	1034	261	142	4
CP012598_2108	668	1361	332	197	5
CP012598_2109	1420	2785	706	373	8
CP012598_2110	256	515	135	75	6
CP012598_2111	469	931	235	121	5
CP012598_2112	4771	9414	2503	1294	20
CP012598_2113	1788	3565	930	505	12
CP012598_2114	479	971	234	155	8
CP012598_2115	2173	4218	1005	604	17
CP012598_2116	741	1522	373	202	8
CP012598_2117	1591	3147	792	443	10
CP012598_2118	1057	2115	542	303	11
CP012598_2119	960	1921	482	271	5
CP012598_2120	2652	5265	1326	765	25
CP012598_2121	1210	2362	602	342	11
CP012598_2122	2198	4487	1101	653	11
CP012598_2123	1583	3163	773	435	22
CP012598_2124	633	1272	323	176	3
CP012598_2125	1162	2221	550	321	3
CP012598_2126	688	1354	340	192	9
CP012598_2127	4340	8731	2162	1223	35
CP012598_2128	2368	4655	1117	677	11
CP012598_2129	2177	4270	1000	554	27
CP012598_2130	805	1519	380	227	5
CP012598_2131	4167	8532	2153	1212	24
CP012598_2132	1636	3264	803	482	13
CP012598_2133	1235	2405	615	343	10
CP012598_2134	552	1120	281	162	4
CP012598_2135	1898	3811	951	537	12
CP012598_2136	1500	2859	748	409	16
CP012598_2137	1880	3734	907	524	14
CP012598_2138	1681	3417	878	489	18
CP012598_2139	2041	4044	989	590	12
